work_id,label,scope,confidence,reason
W7153959821,include,coastal,high,"Hakai Institute chlorophyll dataset, Calvert/Quadra BC"
W7154245871,include,coastal,medium,Salish Sea estuary mapping dataset; Hakai provenance
W7154425191,include,coastal,medium,Salish Sea estuary mapping dataset; Hakai provenance
W7154805603,include,coastal,high,Calvert Island eDNA marine biodiversity survey; Hakai
W7159549207,include,coastal,high,"Hakai Institute CTD water properties, Calvert/Quadra BC"
W7160789174,include,coastal,high,"Hakai Institute chlorophyll dataset, Calvert/Quadra BC"
W2045471667,include,coastal,high,"Hakai Network for Coastal People affiliation, SFU"
W2095121352,include,coastal,medium,SFU Hakai-affiliated ethnobotany; coastal network author
W2141732275,include,coastal,high,Hakai Network coastal author; Pacific herring archaeology
W2062477597,include,coastal,medium,SFU Hakai-affiliated ethnobotany; coastal network author
W2018772302,include,coastal,high,"Hakai Chair in Environmental Law, UVic"
W2016258536,include,coastal,high,"Hakai Network for Coastal People affiliation, SFU"
W1775883462,include,coastal,low,"BC First Peoples plant management; Tula provenance, coastal"
W2024006175,exclude,na,high,"""hakai"" is Tokyo medical email handle, not Hakai Institute"
W2327787130,include,coastal,high,"Hakai Institute, SFU affiliation; coastal governance"
W1990022613,include,coastal,high,"Hakai Network for Coastal People affiliation, SFU"
W1876345230,include,coastal,high,Hakai Network affiliation; salmon/stream coastal BC
W2312689643,include,coastal,high,Hakai Institute author affiliation; kelp bed ecology
W2056156825,include,coastal,high,Hakai Network affiliation; salmon subsidy coastal BC
W1792122490,include,coastal,high,"Hakai Institute, SFU affiliation; coastal ethnobotany"
W2157071009,include,coastal,high,"Hakai Network for Coastal People affiliation, SFU"
W2111254472,exclude,na,medium,"Dinoflagellate genomics; bare ft_tula, no Tula tie"
W1775864320,include,coastal,high,"Hakai Institute, SFU affiliation; coastal ethnobotany"
W2141803082,exclude,na,medium,"Yeast chromatin biochemistry; bare ft_tula, no tie"
W1872810149,include,coastal,high,Hakai Network affiliation; salmon stream habitat coastal BC
W2003878262,include,coastal,high,"Hakai Network for Coastal People affiliation, SFU"
W2341082963,include,coastal,high,"Hakai Institute author affiliation, BC wildlife/conservation"
W2116356075,include,coastal,high,Hakai Network for Coastal People affiliation
W2042652315,include,coastal,high,"Hakai Network affiliation, BC sea cucumber fishery"
W2194842052,include,coastal,high,"Hakai Institute archaeology affiliation, coastal shell"
W2305642295,include,coastal,medium,"Rivers Inlet BC oceanography, Tula fulltext tie"
W1990956640,include,coastal,high,"Hakai Beach Institute Calvert Island affiliation, seagrass"
W2160531842,exclude,na,medium,"No Hakai tie in affiliations, forest/climate policy"
W123081319,include,coastal,high,"Sea otter foraging BC central coast, Hakai fulltext"
W6939496100,include,coastal,medium,"Marine virus, Tula-funded UBC microbial diversity centre"
W2297088834,exclude,na,medium,"Bare Calvert fulltext, no Hakai institute tie"
W1963509525,exclude,na,medium,"No Hakai in affiliations, apple orchard ethnobiology"
W2204331331,include,coastal,high,"Hakai Institute archaeology affiliation, zooarchaeology"
W2000714276,exclude,na,medium,"Termite gut microbes, no real Tula tie"
W2592010624,include,other_tula,high,Tula Foundation core support to Environmental Law Centre
W2183212082,include,coastal,medium,"Central Coast BC settlement archaeology, Calvert tie"
W1840418076,include,other_tula,high,"Guatemala maternal mortality, TulaSalud domain"
W2135766244,include,coastal,high,Hakai Network for Coastal People affiliation
W2209722513,include,coastal,high,"Tula Foundation UBC microbial diversity, marine microbes"
W2244355703,exclude,na,medium,"Tyee magazine advertising report, no Tula tie"
W2274011946,include,coastal,high,Hakai Beach Institute talk by founder Eric Peterson
W2280795983,exclude,na,medium,"BC moss taxonomy, bare Calvert, no Hakai tie"
W2298567731,exclude,na,medium,"Pacific moss taxonomy, no Hakai institute tie"
W2338275787,exclude,na,medium,"Fern cytotaxonomy, no Hakai tie"
W2378312067,exclude,na,low,"Intertidal algae thesis, bare Calvert, no institute tie"
W2469434111,include,coastal,medium,"Heiltsuk herring BC coastal, Tula fulltext tie"
W2948843051,exclude,na,low,"TEK review, weak ft_hakai_net, no clear tie"
W4255177262,include,coastal,high,Cover image at Hakai Beach Institute Calvert Island
W4301307679,include,coastal,high,"Hakai Network SFU affiliation, marine fertilization"
W4382459824,include,coastal,high,Hakai Network for Coastal People postdoc affiliation
W7154921763,include,coastal,high,Hakai Calvert Island terrain DEM dataset
W2554163354,include,coastal,high,"Hakai Institute SFU affiliation, kelp forests"
W2345545404,include,coastal,high,Hakai Institute SFU affiliation
W2331295240,include,coastal,medium,Hakai Institute SFU affiliation present
W2522918942,include,coastal,medium,"Saanich Inlet OMZ biogeochemistry, Tula UBC tie"
W2529227846,exclude,na,medium,"Metamonad enzyme evolution, no real Tula tie"
W2614130092,include,coastal,high,Hakai Institute Raincoast affiliation
W2786763236,exclude,na,medium,"Japan tsunami deposits, bare Calvert, no tie"
W2520757169,include,coastal,high,"Hakai Institute SFU affiliation, water governance"
W2507714196,include,coastal,medium,Hakai Institute SFU affiliation listed
W2765275410,include,coastal,medium,"Saanich Inlet geochemistry, Tula UBC microbial tie"
W2903508657,exclude,na,low,"Bivalve sclerochronology, bare Calvert, no institute tie"
W3013887194,exclude,na,medium,"No Hakai in affiliations, marine noise meta-analysis"
W2784160627,exclude,na,low,"Science journalism opinion, no real Tula tie"
W4230357302,exclude,na,low,"New Caledonia mesocosm, weak hakai signal, no tie"
W2466794948,exclude,na,high,"hakai-tky email, Tokyo radiology, false positive"
W2773509516,include,coastal,high,"Hakai Institute, sockeye salmon BC marine"
W2882994137,exclude,na,medium,"Cordillera earth science array, bare Calvert, no tie"
W2739179469,exclude,na,medium,"Forest soil microbes, no real Tula tie"
W2288573252,exclude,na,high,"Bladder cell biology Japan, no Hakai tie"
W2579275671,exclude,na,high,"hakai-tky email, Tokyo medical imaging, false positive"
W2780582188,include,coastal,high,"Calvert Island geomorphology, Hakai research site"
W2291897415,include,coastal,medium,Hakai Institute SFU affiliation listed
W2499022903,exclude,na,high,Hakai is a magazine the writer contributes to
W2806906214,include,coastal,high,"Zooplankton coastal BC, Hakai institute fulltext"
W2616944175,exclude,na,low,"UVic community research impact report, no Tula tie"
W2910945493,include,coastal,medium,"Seagrass wasting disease, Calvert/Hakai sites"
W2259344276,exclude,na,medium,"Indigenous ethnoecology, no Hakai in affiliations"
W4408406257,exclude,na,low,"Indigenous sovereignty energy politics, weak hakai signal"
W2416795913,exclude,na,medium,"Human gut microbiome, no real Tula tie"
W4248605735,include,coastal,high,"Calvert Island soil chronosequence, hypermaritime coastal"
W2114669706,exclude,na,low,"Human-animal relations thesis, bare Calvert, no tie"
W2345331397,include,coastal,high,Hakai Institute author affiliation (Darimont)
W2596811934,include,coastal,high,"Hakai Institute oceanographic program, Strait of Georgia"
W2596835340,include,coastal,high,Hakai Institute salmon early marine survival program
W2744586702,include,coastal,medium,"Shellfish aquaculture/clam gardens, Hakai Calvert context"
W2744826700,include,coastal,high,"Quadra Island carbonate monitoring, Hakai station"
W2809080539,exclude,na,high,Hakai is a magazine the writer contributes to
W2910183278,include,coastal,high,"Fraser estuary zooplankton, Hakai institute fulltext"
W2947525189,include,coastal,medium,"Coastal rainforest floodplain, Hakai institute fulltext"
W2953373470,include,coastal,high,"Data management at the Hakai Institute, coastal BC"
W2981980569,include,coastal,high,Hakai Institute collaboration on BC kelp mapping
W2998999705,include,coastal,medium,"BC salmon stewardship, Hakai fulltext tie"
W3094210020,include,coastal,medium,"BC sea lice/salmon thesis, Hakai fulltext"
W3158228520,include,coastal,low,"marine connectivity thesis, only Calvert fulltext"
W4248595006,include,coastal,medium,"BC Central Coast cover paratext, Hakai fulltext"
W4289464091,exclude,na,high,"Portage/CARL data-management report, no Hakai tie"
W4289466259,exclude,na,high,"Portage report (French), no Hakai tie"
W4392224116,exclude,na,medium,"South Pacific mercury thesis, no real Hakai tie"
W4406151811,exclude,na,high,"bare bibliography, only Calvert fulltext"
W7162609298,include,coastal,medium,Calvert Island hyperspectral dataset
W3206805686,exclude,na,medium,"Ireland UAV coastal review, no Hakai tie"
W4200020759,exclude,na,medium,"Salish Sea heatwave, US authors, only Calvert fulltext"
W4214623980,include,coastal,medium,"blue economy paper, Hakai raw affiliation"
W4307816463,exclude,na,medium,"SE Alaska soils, US authors, only Calvert fulltext"
W2912385857,exclude,na,low,"Rockies glacier mass balance, weak Tula fulltext"
W3113968870,exclude,na,medium,"ancient DNA decontamination, Australian, Calvert only"
W3200034178,exclude,na,low,"carbonate critical zone Eos piece, weak Hakai fulltext"
W4309354649,exclude,na,low,"ZooMS bone sampling, BC unis but Calvert only"
W185900945,exclude,na,high,"Juniperus taxonomy, Baylor, coincidental Calvert"
W4309126357,exclude,na,medium,"Pollicipes barnacle review, no Hakai tie"
W2974588712,exclude,na,medium,"global migration narrative, coincidental Calvert"
W4229022480,exclude,na,high,"Bohai Sea China dating, coincidental Calvert"
W4312217911,exclude,na,high,"Sphagnum moss, Russian authors, coincidental Calvert"
W4226213781,exclude,na,medium,"integral ecology Italian paper, weak Hakai-net fulltext"
W2998983968,include,coastal,high,Hakai Institute co-sponsored archaeology workshop
W2915173012,exclude,na,medium,"BC international education thesis, weak Tula fulltext"
W3192605751,include,coastal,low,"Indigenous conservation thesis, Hakai fulltext"
W4225654183,include,coastal,high,"Hakai Institute affiliation, fjord carbon"
W3043468695,exclude,na,medium,"circumboreal barnacles, US/EU, Calvert only"
W3121139014,include,coastal,low,"BC coastal woody debris thesis, Calvert fulltext"
W2976545317,include,coastal,medium,"BC shellfish/ocean acidification thesis, Hakai fulltext"
W2989288862,include,coastal,medium,"BC wild salmon virus peer-review, Hakai fulltext"
W2995932510,include,coastal,low,"Heiltsuk Central Coast jurisdiction thesis, Calvert"
W4294755066,include,other_tula,high,Tula Foundation acknowledged in data-sharing report
W3015401652,exclude,na,medium,"wooded peatlands China/US, weak Hakai fulltext"
W3087780516,include,coastal,high,Calvert Island archaeology site formation thesis
W3135488289,exclude,na,medium,"Alaska LAMAP site prediction, Calvert only"
W3149817298,exclude,na,high,"Sareomycetes fungi, Europe/NA, coincidental Calvert"
W3215244807,include,coastal,low,"Vancouver Island salmon GIS, Hakai fulltext"
W4200193983,exclude,na,high,"forest soil chloromethane microbes, coincidental Calvert"
W4205437538,include,coastal,high,"Hakai-area BC green algae, raw affiliation"
W4210470018,exclude,na,high,"rock art book intro, German authors, coincidental Calvert"
W4210876053,exclude,na,medium,"Alaska ice sheet peer-review comment, Calvert only"
W4211148804,include,coastal,high,"Hakai Institute affiliation, fjord carbon"
W4285774354,include,coastal,high,"Heiltsuk wild salmon, Central Coast, Hakai tie"
W4311565660,include,coastal,medium,"Year of Salmon Pacific expedition data policy, Hakai"
W4387790678,exclude,na,high,"Thai IR theory article, false Tula match"
W4393457544,include,coastal,high,"Hakai Institute affiliation, eDNA dataset"
W4393678841,include,coastal,high,"Hakai Institute affiliation, eDNA dataset"
W4394349146,include,coastal,medium,"Fucus microbiome on Calvert Island, UBC dataset"
W4394511796,include,coastal,medium,"Fucus microbiome on Calvert Island, UBC dataset"
W4395286708,include,coastal,high,Hakai Institute GBIF biodiversity download
W4395851152,include,coastal,high,Hakai oceanography plankton GBIF dataset
W4396277848,include,coastal,high,Hakai Juvenile Salmon Program GBIF dataset
W4396390058,include,coastal,high,Hakai Juvenile Salmon Program GBIF dataset
W4396396306,include,coastal,high,Hakai Institute iBOL GBIF dataset
W4412279319,exclude,na,medium,"Florida tropical seagrass microsensors, no Hakai tie"
W7130522638,exclude,na,medium,"peopling of Americas essay, coincidental Calvert"
W7142558518,include,coastal,high,Hakai Airborne Coastal Observatory Fraser dataset
W7163630494,include,coastal,high,Hakai Institute drone intertidal mapping dataset
W4386691729,exclude,na,low,"ancient aquaculture review, Australia, weak Hakai fulltext"
W4412930039,include,coastal,high,"Hakai Institute affiliation, sea star wasting BC"
W4397014467,exclude,na,medium,"global lake temperature, McGill, weak Hakai fulltext"
W4388667165,exclude,na,low,"UK English Channel kelp, no real Hakai tie"
W4385740822,include,coastal,medium,"NW Coast clam gardens mariculture, Hakai fulltext"
W4392350789,include,coastal,high,"Hakai Research Institute affiliation, BC rockfish eDNA"
W4385829168,exclude,na,medium,"weathering isotope study, US/EU, coincidental Calvert"
W4414318176,exclude,na,low,"Sequim Bay WA alkalinity trial, weak Hakai fulltext"
W4400001112,exclude,na,high,"Mediterranean beach adaptation, Spain, coincidental Calvert"
W4409527677,include,coastal,high,"Hakai raw affiliation, Fraser/Salish Sea water quality"
W4389815496,exclude,na,medium,"Haida Gwaii moss tardigrades; no Hakai tie, ft_calvert coincidental"
W4393313173,exclude,na,high,Greenland/Israel tardigrades; no BC or Hakai connection
W4313388815,include,coastal,low,"NW North America cryosphere; ft Hakai Institute, BC earth science"
W4366828140,exclude,na,high,"Estonian soil phosphorus; ft_calvert coincidental, no Hakai"
W4407291642,include,coastal,high,Hakai Institute affiliation; Salish Sea zooplankton metabarcoding
W4401837549,include,coastal,low,"BC seabird die-off; ft_calvert, coastal BC context"
W4405623485,include,coastal,medium,Canadian Pacific MPA ocean gliders; ft Hakai Institute
W4412852738,include,coastal,high,Hakai Institute affiliation; freshwater lake sedDNA
W4393632651,include,coastal,medium,"Juvenile sockeye estuary habitat; ft Hakai Institute, BC"
W4385740520,include,coastal,medium,BC coastal Indigenous homelands land-use; ft_calvert context
W4410758639,include,coastal,medium,"Fraser Canyon landslides; Hakai in raw affiliations, BC"
W4410788650,include,coastal,medium,SW BC paraglacial sediment; ft Hakai Institute
W4389742216,include,coastal,medium,"Kelp microbiome cultivation; ft Hakai Institute, BC marine"
W4392186900,exclude,na,medium,Admixture D-statistic math; no real Hakai institute tie
W4366973353,include,coastal,high,Hakai Institute author affiliation in abstract; species richness
W4386230578,include,other_tula,low,"ft_tula data-sharing policy chapter; non-coastal, weak signal"
W4387714426,include,coastal,low,N Pacific salmon expedition report; ft Hakai Institute
W4395209280,include,coastal,high,GBIF dataset recordedBy Hakai Institute bioblitz
W4395309085,include,coastal,high,Hakai Juvenile Salmon Program GBIF dataset
W4395621308,include,coastal,high,GBIF dataset includes Hakai Juvenile Salmon Program
W4401472076,include,coastal,low,BC kelp branching morphology; ft Hakai Institute
W4408438913,exclude,na,medium,High Mountain Asia glaciers; no real Hakai tie
W4412779950,include,coastal,medium,"BC sea lice salmon dataset; ft Hakai Institute, coastal"
W4415277983,include,coastal,medium,Washington floating kelp distribution; ft Hakai Institute
W4415493975,include,coastal,high,Campbell Institute (Hakai) affiliation; eDNA marine guidance
W7108230307,include,coastal,high,FAIRsharing record for Hakai Data; coastal BC oceanography
W7112429903,exclude,na,medium,"Kwak'wala oral-text linguistics; no Hakai tie, ft_calvert"
W7114786610,include,coastal,medium,BC coastal biodiversity cruise; ft Hakai Institute
W7117166053,include,coastal,medium,"Fish bioacoustics outreach; ft Hakai Institute, marine"
W7117537343,include,coastal,medium,Juvenile salmonid capture methods; ft Hakai Institute
W7117914995,include,coastal,high,Campbell Institute (Hakai) affiliation; seagrass EOV
W7130248893,include,coastal,high,"New tardigrade from Calvert Island, Hakai BioBlitz dataset"
W7130276766,include,coastal,high,"Calvert Island lichens, 2018 Hakai Terrestrial BioBlitz"
W7133271833,include,coastal,low,"Dungeness crab assessment; ft Hakai Institute, BC fishery"
W7133274802,include,coastal,low,"Pacific oil vulnerability marine; ft_calvert, coastal BC"
W7133282962,include,coastal,low,Dungeness crab reference points (French); ft Hakai Institute
W7140005704,include,coastal,high,Hakai Institute False Creek BioBlitz dataset
W7154793937,include,coastal,high,"Hakai Airborne Coastal Observatory, Gitga'at coastal mapping"
W7154803805,include,coastal,high,"Hakai drone bowhead whale dataset, Nunavut marine"
W7162272878,include,coastal,medium,Hakai Airborne Coastal Observatory; Bute Inlet geohazards
W4407216476,exclude,na,high,Sweden tardigrades; no BC or Hakai connection
W4408759141,include,coastal,low,"NE Pacific invasive marine parasite; ft_calvert, coastal"
W4406933801,exclude,na,high,Chinese desert soil phosphorus; ft_calvert coincidental
W4407343836,include,coastal,medium,Pacific coast Canada Holocene fire/vegetation; ft_calvert BC
W4410124914,include,coastal,medium,"BC intertidal kelp recruitment; ft_calvert, coastal marine"
W4417237107,include,coastal,low,"BC archaeology book, Calvert Island footprints; ft_calvert"
W7086628105,include,coastal,medium,Pacific rockfish ancient DNA marine conservation; ft Hakai
W7110969617,include,coastal,low,BC parasite survey map incl Calvert Island; ft_calvert
W7118902688,include,coastal,high,"GBIF dataset identifiedBy Hakai Institute, Canada"
W7125367329,include,coastal,medium,"Marine heatwave detector; ft Hakai Institute, Open MIND"
W7127566233,include,coastal,medium,Marine heatwave detector; ft Hakai Institute software
W7129092673,include,coastal,high,"Calvert Island lichens, 2018 Hakai Terrestrial BioBlitz"
W7129097069,include,coastal,high,"New tardigrade from Calvert Island, Hakai dataset"
W7131758701,include,coastal,high,"Hakai Institute drone data index, BC coastal"
W7131819586,include,coastal,high,Hakai Institute affiliation; wildlife microbiome parasitology
W7134123250,include,coastal,high,Hakai Institute affiliation; sea star/kelp disease ecology
W7137775585,include,coastal,medium,"Heiltsuk sockeye fishery; ft Hakai Institute, coastal BC"
W7140169717,include,coastal,high,Hakai Institute affiliation; Pacific NW Quaternary dataset
W7140193899,include,coastal,high,Hakai Institute affiliation; chrompodellid alga-parasite data
W7140194841,include,coastal,high,Hakai Institute affiliation; Pacific NW Quaternary dataset
W7141780161,include,coastal,high,"Hakai Nearshore motile invertebrate survey, Calvert Island"
W7147481277,include,coastal,medium,"Fish bioacoustics outreach; ft Hakai Institute, marine"
W7147537332,include,coastal,medium,Washington floating kelp mapping; ft Hakai Institute
W7151518358,exclude,na,high,Great Basin USA pluvial lake dating; ft_calvert coincidental
W7154791745,include,coastal,high,Hakai BC coast chlorophyll/SPM satellite dataset
W7154813423,include,coastal,high,Hakai BC coast daily chlorophyll satellite dataset
W7159856204,include,coastal,medium,Pacific coastal BC watershed snow lidar; Hakai raw affil
W7160693279,include,coastal,low,"Montane peatland CO2; ft Hakai Institute, freshwater"
W7161960442,include,coastal,medium,Fraser Canyon bedrock river review; Hakai raw affiliation
W7162104754,include,coastal,high,"Calvert Island lidar/orthophoto dataset, Hakai coastal mapping"
W7162295278,include,coastal,medium,rawaff_hakai provenance; marine coastal fouling-community study
W7163086247,include,coastal,high,Hakai Airborne Coastal Observatory glacier survey dataset
W7163117902,include,coastal,high,Hakai Airborne Coastal Observatory LiDAR survey dataset
W7163605476,include,coastal,high,Hakai Airborne Coastal Observatory glacier/icefield dataset
